rho,phi,dphi
47.9012,3.4116210303,-0.1544370456
47.9025,3.4114278707,-0.1546182711
47.9037,3.4112344845,-0.1547996879
47.9050,3.4110408714,-0.1549812960
47.9062,3.4108470312,-0.1551630956
47.9075,3.4106529636,-0.1553450869
47.9087,3.4104586684,-0.1555272700
47.9100,3.4102641454,-0.1557096451
47.9112,3.4100693942,-0.1558922122
47.9125,3.4098744148,-0.1560749716
47.9137,3.4096792067,-0.1562579234
47.9150,3.4094837699,-0.1564410678
47.9162,3.4092881040,-0.1566244049
47.9175,3.4090922088,-0.1568079348
47.9188,3.4088960840,-0.1569916577
47.9200,3.4086997295,-0.1571755737
47.9212,3.4085031450,-0.1573596831
47.9225,3.4083063303,-0.1575439858
47.9237,3.4081092850,-0.1577284822
47.9250,3.4079120090,-0.1579131723
47.9263,3.4077145020,-0.1580980563
47.9275,3.4075167637,-0.1582831343
47.9287,3.4073187941,-0.1584684065
47.9300,3.4071205927,-0.1586538731
47.9312,3.4069221593,-0.1588395341
47.9325,3.4067234937,-0.1590253897
47.9338,3.4065245957,-0.1592114402
47.9350,3.4063254651,-0.1593976855
47.9362,3.4061261014,-0.1595841259
47.9375,3.4059265047,-0.1597707615
47.9387,3.4057266745,-0.1599575925
47.9400,3.4055266106,-0.1601446190
47.9412,3.4053263128,-0.1603318412
47.9425,3.4051257809,-0.1605192592
47.9437,3.4049250146,-0.1607068731
47.9450,3.4047240136,-0.1608946832
47.9462,3.4045227778,-0.1610826895
47.9475,3.4043213068,-0.1612708922
47.9487,3.4041196005,-0.1614592914
47.9500,3.4039176585,-0.1616478874
47.9512,3.4037154807,-0.1618366802
47.9525,3.4035130667,-0.1620256700
47.9538,3.4033104164,-0.1622148569
47.9550,3.4031075295,-0.1624042411
47.9562,3.4029044058,-0.1625938228
47.9575,3.4027010449,-0.1627836020
47.9587,3.4024974467,-0.1629735789
47.9600,3.4022936109,-0.1631637538
47.9613,3.4020895372,-0.1633541266
47.9625,3.4018852255,-0.1635446976
47.9637,3.4016806754,-0.1637354670
47.9650,3.4014758867,-0.1639264348
47.9662,3.4012708592,-0.1641176012
47.9675,3.4010655926,-0.1643089664
47.9688,3.4008600867,-0.1645005305
47.9700,3.4006543412,-0.1646922936
47.9712,3.4004483559,-0.1648842560
47.9725,3.4002421305,-0.1650764176
47.9737,3.4000356648,-0.1652687788
47.9750,3.3998289585,-0.1654613396
47.9762,3.3996220113,-0.1656541002
47.9775,3.3994148231,-0.1658470608
47.9787,3.3992073936,-0.1660402214
47.9800,3.3989997225,-0.1662335823
47.9813,3.3987918096,-0.1664271435
47.9825,3.3985836545,-0.1666209052
47.9837,3.3983752572,-0.1668148676
47.9850,3.3981666173,-0.1670090309
47.9862,3.3979577345,-0.1672033950
47.9875,3.3977486087,-0.1673979603
47.9888,3.3975392396,-0.1675927269
47.9900,3.3973296268,-0.1677876948
47.9912,3.3971197702,-0.1679828643
47.9925,3.3969096696,-0.1681782354
47.9937,3.3966993246,-0.1683738085
47.9950,3.3964887350,-0.1685695834
47.9963,3.3962779005,-0.1687655606
47.9975,3.3960668210,-0.1689617399
47.9987,3.3958554961,-0.1691581218
48.0000,3.3956439256,-0.1693547061
48.0012,3.3954321092,-0.1695514932
48.0025,3.3952200468,-0.1697484832
48.0037,3.3950077379,-0.1699456761
48.0050,3.3947951825,-0.1701430722
48.0062,3.3945823802,-0.1703406716
48.0075,3.3943693307,-0.1705384744
48.0087,3.3941560339,-0.1707364808
48.0100,3.3939424895,-0.1709346909
48.0112,3.3937286971,-0.1711331050
48.0125,3.3935146566,-0.1713317230
48.0137,3.3933003677,-0.1715305452
48.0150,3.3930858302,-0.1717295717
48.0163,3.3928710437,-0.1719288026
48.0175,3.3926560081,-0.1721282382
48.0187,3.3924407230,-0.1723278785
48.0200,3.3922251883,-0.1725277237
48.0212,3.3920094036,-0.1727277739
48.0225,3.3917933688,-0.1729280293
48.0238,3.3915770835,-0.1731284900
48.0250,3.3913605475,-0.1733291562
48.0262,3.3911437605,-0.1735300280
48.0275,3.3909267223,-0.1737311056
48.0287,3.3907094326,-0.1739323890
48.0300,3.3904918912,-0.1741338785
48.0312,3.3902740979,-0.1743355742
48.0325,3.3900560522,-0.1745374762
48.0337,3.3898377541,-0.1747395847
48.0350,3.3896192032,-0.1749418998
48.0362,3.3894003992,-0.1751444217
48.0375,3.3891813420,-0.1753471505
48.0387,3.3889620313,-0.1755500863
48.0400,3.3887424667,-0.1757532293
48.0412,3.3885226481,-0.1759565797
48.0425,3.3883025752,-0.1761601376
48.0438,3.3880822477,-0.1763639030
48.0450,3.3878616653,-0.1765678763
48.0462,3.3876408279,-0.1767720574
48.0475,3.3874197351,-0.1769764466
48.0487,3.3871983867,-0.1771810440
48.0500,3.3869767824,-0.1773858498
48.0513,3.3867549220,-0.1775908640
48.0525,3.3865328052,-0.1777960869
48.0537,3.3863104317,-0.1780015185
48.0550,3.3860878013,-0.1782071590
48.0562,3.3858649137,-0.1784130086
48.0575,3.3856417687,-0.1786190674
48.0588,3.3854183659,-0.1788253355
48.0600,3.3851947053,-0.1790318131
48.0612,3.3849707863,-0.1792385003
48.0625,3.3847466089,-0.1794453973
48.0637,3.3845221727,-0.1796525042
48.0650,3.3842974776,-0.1798598212
48.0662,3.3840725231,-0.1800673483
48.0675,3.3838473091,-0.1802750858
48.0687,3.3836218353,-0.1804830337
48.0700,3.3833961014,-0.1806911923
48.0712,3.3831701072,-0.1808995616
48.0725,3.3829438524,-0.1811081418
48.0737,3.3827173368,-0.1813169331
48.0750,3.3824905600,-0.1815259355
48.0762,3.3822635219,-0.1817351493
48.0775,3.3820362221,-0.1819445745
48.0788,3.3818086603,-0.1821542114
48.0800,3.3815808364,-0.1823640599
48.0812,3.3813527501,-0.1825741204
48.0825,3.3811244011,-0.1827843929
48.0837,3.3808957890,-0.1829948775
48.0850,3.3806669138,-0.1832055745
48.0863,3.3804377750,-0.1834164839
48.0875,3.3802083725,-0.1836276059
48.0887,3.3799787059,-0.1838389407
48.0900,3.3797487750,-0.1840504883
48.0912,3.3795185796,-0.1842622489
48.0925,3.3792881193,-0.1844742226
48.0938,3.3790573940,-0.1846864097
48.0950,3.3788264032,-0.1848988101
48.0962,3.3785951468,-0.1851114242
48.0975,3.3783636246,-0.1853242519
48.0987,3.3781318361,-0.1855372935
48.1000,3.3778997812,-0.1857505491
48.1012,3.3776674597,-0.1859640188
48.1025,3.3774348711,-0.1861777028
48.1037,3.3772020153,-0.1863916011
48.1050,3.3769688920,-0.1866057140
48.1063,3.3767355009,-0.1868200416
48.1075,3.3765018418,-0.1870345840
48.1087,3.3762679144,-0.1872493414
48.1100,3.3760337184,-0.1874643139
48.1112,3.3757992535,-0.1876795016
48.1125,3.3755645195,-0.1878949046
48.1138,3.3753295162,-0.1881105232
48.1150,3.3750942431,-0.1883263574
48.1162,3.3748587002,-0.1885424075
48.1175,3.3746228870,-0.1887586734
48.1187,3.3743868034,-0.1889751554
48.1200,3.3741504490,-0.1891918536
48.1213,3.3739138237,-0.1894087681
48.1225,3.3736769270,-0.1896258991
48.1237,3.3734397588,-0.1898432467
48.1250,3.3732023188,-0.1900608111
48.1262,3.3729646067,-0.1902785923
48.1275,3.3727266223,-0.1904965906
48.1287,3.3724883652,-0.1907148060
48.1300,3.3722498352,-0.1909332387
48.1312,3.3720110320,-0.1911518889
48.1325,3.3717719553,-0.1913707566
48.1337,3.3715326050,-0.1915898420
48.1350,3.3712929806,-0.1918091453
48.1362,3.3710530820,-0.1920286665
48.1375,3.3708129089,-0.1922484058
48.1387,3.3705724609,-0.1924683634
48.1400,3.3703317379,-0.1926885394
48.1413,3.3700907395,-0.1929089339
48.1425,3.3698494655,-0.1931295470
48.1437,3.3696079155,-0.1933503789
48.1450,3.3693660894,-0.1935714298
48.1462,3.3691239869,-0.1937926997
48.1475,3.3688816076,-0.1940141888
48.1488,3.3686389513,-0.1942358972
48.1500,3.3683960177,-0.1944578251
48.1512,3.3681528066,-0.1946799726
48.1525,3.3679093177,-0.1949023398
48.1537,3.3676655507,-0.1951249269
48.1550,3.3674215053,-0.1953477339
48.1562,3.3671771813,-0.1955707611
48.1575,3.3669325783,-0.1957940086
48.1587,3.3666876962,-0.1960174765
48.1600,3.3664425345,-0.1962411649
48.1612,3.3661970932,-0.1964650739
48.1625,3.3659513718,-0.1966892038
48.1637,3.3657053701,-0.1969135546
48.1650,3.3654590878,-0.1971381265
48.1662,3.3652125246,-0.1973629195
48.1675,3.3649656804,-0.1975879339
48.1688,3.3647185547,-0.1978131697
48.1700,3.3644711474,-0.1980386272
48.1712,3.3642234581,-0.1982643064
48.1725,3.3639754865,-0.1984902074
48.1737,3.3637272325,-0.1987163304
48.1750,3.3634786956,-0.1989426755
48.1763,3.3632298757,-0.1991692429
48.1775,3.3629807724,-0.1993960327
48.1787,3.3627313855,-0.1996230450
48.1800,3.3624817147,-0.1998502799
48.1812,3.3622317597,-0.2000777377
48.1825,3.3619815203,-0.2003054183
48.1838,3.3617309961,-0.2005333220
48.1850,3.3614801869,-0.2007614488
48.1862,3.3612290923,-0.2009897989
48.1875,3.3609777123,-0.2012183725
48.1887,3.3607260463,-0.2014471696
48.1900,3.3604740942,-0.2016761904
48.1912,3.3602218558,-0.2019054351
48.1925,3.3599693306,-0.2021349037
48.1937,3.3597165184,-0.2023645963
48.1950,3.3594634190,-0.2025945132
48.1962,3.3592100320,-0.2028246544
48.1975,3.3589563573,-0.2030550201
48.1987,3.3587023944,-0.2032856104
48.2000,3.3584481431,-0.2035164254
48.2012,3.3581936032,-0.2037474653
48.2025,3.3579387744,-0.2039787301
48.2038,3.3576836563,-0.2042102200
48.2050,3.3574282487,-0.2044419352
48.2062,3.3571725514,-0.2046738758
48.2075,3.3569165639,-0.2049060418
48.2087,3.3566602862,-0.2051384334
48.2100,3.3564037178,-0.2053710508
48.2113,3.3561468585,-0.2056038941
48.2125,3.3558897079,-0.2058369634
48.2137,3.3556322660,-0.2060702588
48.2150,3.3553745322,-0.2063037805
48.2162,3.3551165064,-0.2065375285
48.2175,3.3548581883,-0.2067715030
48.2188,3.3545995776,-0.2070057042
48.2200,3.3543406739,-0.2072401322
48.2212,3.3540814771,-0.2074747870
48.2225,3.3538219869,-0.2077096688
48.2237,3.3535622029,-0.2079447778
48.2250,3.3533021248,-0.2081801140
48.2262,3.3530417525,-0.2084156776
48.2275,3.3527810855,-0.2086514687
48.2287,3.3525201237,-0.2088874875
48.2300,3.3522588667,-0.2091237340
48.2313,3.3519973143,-0.2093602084
48.2325,3.3517354661,-0.2095969108
48.2337,3.3514733219,-0.2098338414
48.2350,3.3512108814,-0.2100710002
48.2362,3.3509481443,-0.2103083874
48.2375,3.3506851103,-0.2105460030
48.2388,3.3504217792,-0.2107838474
48.2400,3.3501581506,-0.2110219204
48.2412,3.3498942243,-0.2112602223
48.2425,3.3496300000,-0.2114987533
48.2437,3.3493654773,-0.2117375133
48.2450,3.3491006561,-0.2119765026
48.2463,3.3488355360,-0.2122157212
48.2475,3.3485701167,-0.2124551693
48.2487,3.3483043980,-0.2126948471
48.2500,3.3480383795,-0.2129347545
48.2512,3.3477720610,-0.2131748918
48.2525,3.3475054422,-0.2134152591
48.2537,3.3472385227,-0.2136558565
48.2550,3.3469713024,-0.2138966840
48.2562,3.3467037809,-0.2141377419
48.2575,3.3464359580,-0.2143790303
48.2587,3.3461678333,-0.2146205492
48.2600,3.3458994065,-0.2148622988
48.2612,3.3456306774,-0.2151042792
48.2625,3.3453616457,-0.2153464906
48.2637,3.3450923111,-0.2155889330
48.2650,3.3448226733,-0.2158316066
48.2663,3.3445527320,-0.2160745114
48.2675,3.3442824869,-0.2163176477
48.2687,3.3440119378,-0.2165610155
48.2700,3.3437410843,-0.2168046149
48.2712,3.3434699261,-0.2170484461
48.2725,3.3431984631,-0.2172925092
48.2738,3.3429266948,-0.2175368043
48.2750,3.3426546210,-0.2177813315
48.2762,3.3423822413,-0.2180260909
48.2775,3.3421095556,-0.2182710826
48.2787,3.3418365635,-0.2185163069
48.2800,3.3415632648,-0.2187617637
48.2812,3.3412896590,-0.2190074532
48.2825,3.3410157460,-0.2192533755
48.2837,3.3407415255,-0.2194995308
48.2850,3.3404669971,-0.2197459191
48.2862,3.3401921606,-0.2199925405
48.2875,3.3399170157,-0.2202393953
48.2887,3.3396415620,-0.2204864834
48.2900,3.3393657994,-0.2207338050
48.2912,3.3390897274,-0.2209813603
48.2925,3.3388133459,-0.2212291493
48.2938,3.3385366544,-0.2214771721
48.2950,3.3382596528,-0.2217254289
48.2962,3.3379823408,-0.2219739198
48.2975,3.3377047179,-0.2222226449
48.2987,3.3374267841,-0.2224716043
48.3000,3.3371485388,-0.2227207981
48.3013,3.3368699820,-0.2229702264
48.3025,3.3365911132,-0.2232198894
48.3037,3.3363119321,-0.2234697871
48.3050,3.3360324386,-0.2237199197
48.3062,3.3357526322,-0.2239702873
48.3075,3.3354725128,-0.2242208899
48.3088,3.3351920799,-0.2244717278
48.3100,3.3349113334,-0.2247228010
48.3112,3.3346302728,-0.2249741096
48.3125,3.3343488980,-0.2252256537
48.3137,3.3340672086,-0.2254774335
48.3150,3.3337852043,-0.2257294490
48.3162,3.3335028849,-0.2259817004
48.3175,3.3332202500,-0.2262341878
48.3187,3.3329372993,-0.2264869112
48.3200,3.3326540326,-0.2267398709
48.3212,3.3323704495,-0.2269930669
48.3225,3.3320865498,-0.2272464992
48.3237,3.3318023332,-0.2275001681
48.3250,3.3315177993,-0.2277540736
48.3262,3.3312329479,-0.2280082159
48.3275,3.3309477787,-0.2282625950
48.3288,3.3306622913,-0.2285172111
48.3300,3.3303764855,-0.2287720642
48.3312,3.3300903610,-0.2290271544
48.3325,3.3298039176,-0.2292824820
48.3337,3.3295171547,-0.2295380469
48.3350,3.3292300723,-0.2297938493
48.3363,3.3289426700,-0.2300498894
48.3375,3.3286549475,-0.2303061671
48.3387,3.3283669045,-0.2305626826
48.3400,3.3280785407,-0.2308194360
48.3412,3.3277898558,-0.2310764274
48.3425,3.3275008495,-0.2313336570
48.3438,3.3272115216,-0.2315911247
48.3450,3.3269218716,-0.2318488308
48.3462,3.3266318994,-0.2321067754
48.3475,3.3263416046,-0.2323649584
48.3487,3.3260509869,-0.2326233802
48.3500,3.3257600460,-0.2328820406
48.3512,3.3254687817,-0.2331409399
48.3525,3.3251771936,-0.2334000781
48.3537,3.3248852814,-0.2336594554
48.3550,3.3245930449,-0.2339190719
48.3563,3.3243004836,-0.2341789275
48.3575,3.3240075974,-0.2344390226
48.3587,3.3237143860,-0.2346993571
48.3600,3.3234208489,-0.2349599311
48.3612,3.3231269860,-0.2352207449
48.3625,3.3228327970,-0.2354817983
48.3638,3.3225382814,-0.2357430917
48.3650,3.3222434392,-0.2360046250
48.3662,3.3219482698,-0.2362663983
48.3675,3.3216527731,-0.2365284118
48.3687,3.3213569487,-0.2367906656
